product_Category,product_name,product_url,product_image,product_specifications
Wire Strippers and Stripping Tools,Dismantling Tool,https://www.knipex.com/products/wire-strippers-and-stripping-tools/stripping-tools-for-spiral-cutting/stripping-toolsfor-spiral-cutting/1630145SB,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0007647.jpg?itok=QXKulMIl,"For stripping round cable sheaths made of PVC, rubber, silicone or PTFE
      Self-tightening holding lever
      With knurled nut for cutting depth adjustment
      Changing from circular to longitudinal cutting by turning the tool body
      Spiral cutting for removing intermediate pieces
      Replaceable blade
      Housing: plastic, impact-proof"
Tool Kits,Mini pliers set,https://www.knipex.com/products/tool-kits/mini-pliers-sets-in-belt-tool-pouch-/mini-pliers-setsin-belt-tool-pouch/002072V02,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0013634.jpg?itok=ka0rCHQJ,"Tool bag made from durable polyester fabric, with hook-and-loop fastener and belt clip
      Dimensions (W x H x D): 75 x 180 x 55 mm"
Tool Kits,"Tool Case ""BIG Twin Move"" Electric",https://www.knipex.com/products/tool-kits/tool-case-big-twin-move-electric-65-part/tool-case-big-twin-move-electric65-part/002141,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0015599.jpg?itok=ZMbKC0r9,"Equipped with 14 KNIPEX tools, a total of 63 brand tools, partly VDE-tested according to DIN EN 60900
      Telescopic handle set in the base as well as two external, smooth-running skater wheels
      Free-standing in all opening positions thanks to snap-in cover holders with hinge mechanism on both sides, angle freely adjustable
      Can be opened from one or both sides; bottom and lid can be opened independently of each other
      Label field with two stickers for individual labelling
      Volume: 38 litres
      Max. payload: 30 kg
  

                

      Heavy duty ABS material, black
      Circumferential aluminium frame with securely mounted, sturdy centre wall that can be fitted on both sides, with versatile inserting options due to elasticated loops and twelve small pockets
      Metal hinges
      Three-digit combination lock for secure locking of the case
      Two metal tilt locks each for fixing the cover and the base
      Removable document compartment and removable tool boards made from dirt-repellent PP twin-wall sheets with 13 tool pockets
      Base tray, can be fixed by a push button, 70 mm high, can be subdivided by inserts, cover board with 13 tool pockets
      With a total of 95 inserting options"
Tool Bags and Tool Cases,"Tool Case ""BIG Twin Move""",https://www.knipex.com/products/tool-bags-and-tool-cases/tool-case-big-twin-move-electric-with-integrated-wheels-and-telescopic-handle-empty/tool-case-big-twin-move-electricwith-integrated-wheels-and-telescopic-handleempty/002141LE,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0015597.jpg?itok=yphrg0L6,"Telescopic handle set in the base as well as two external, smooth-running skater wheels
      Free-standing in all opening positions thanks to snap-in cover holders with hinge mechanism on both sides, angle freely adjustable
      Can be opened from one or both sides; bottom and lid can be opened independently of each other
      Label field with two stickers for individual labelling
      Max. payload: 30 kg
      Volume: 38 litres
  

                

      Heavy duty ABS material, black
      Circumferential aluminium frame with securely mounted, sturdy centre wall that can be fitted on both sides, with versatile inserting options due to elasticated loops and twelve small pockets
      Metal hinges
      Three-digit combination lock for secure locking of the case
      Two metal tilt locks each for fixing the cover and the base
      Removable document compartment and removable tool boards made from dirt-repellent PP twin-wall sheets with 13 tool pockets
      Base tray, can be fixed by a push button, 70 mm high, can be subdivided by inserts, cover board with 13 tool pockets
      With a total of 95 inserting options"
Tool Kits,"Tool Case ""BIG Twin"" Electric",https://www.knipex.com/products/tool-kits/tool-case-big-twin-electric/tool-case-big-twin-electric/002142,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0015594.jpg?itok=28wpZ8CY,"Equipped with 14 KNIPEX tools, a total of 63 brand tools, partly VDE-tested according to DIN EN 60900
      Free-standing in all opening positions thanks to snap-in cover holders with hinge mechanism on both sides, angle freely adjustable
      Can be opened from one or both sides; bottom and lid can be opened independently of each other
      Label field with two stickers for individual labelling
      Max. payload: 25 kg
      Volume: 38 litres
  

                

      Heavy duty ABS material, black
      Circumferential aluminium frame with securely mounted, sturdy centre wall that can be fitted on both sides, with versatile inserting options due to elasticated loops and twelve small pockets
      Metal hinges
      Three-digit combination lock for secure locking of the case
      Two metal tilt locks each for fixing the cover and the base
      Removable document compartment and removable tool boards made from dirt-repellent PP twin-wall sheets with 13 tool pockets
      Base tray, can be fixed by press button, height 58 mm, can be subdivided by flexible inserts; cover plate with six large compartments
      With a total of 95 inserting options"
Tool Kits,"Tool Case ""Vision24"" Electric",https://www.knipex.com/products/tool-kits/tool-case-vision24-electric/tool-case-vision24-electric/002120,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0013918.jpg?itok=ifCo-QpT,"With 20 brand tools, partly VDE tested according to DIN EN/IEC 60900
      Max. payload: 20 kg
      Volume: 24 litres
  

                

      Flexible options due to the individual partitioning of the inserts in the 60 mm deep base tray and its cover plate with six large tool compartments
      Tough ratchet hinges hold the lid open where necessary despite the deadweight of the tools
      Sturdy, ergonomic carrying handle, snaps into place at a 90° angle
      Removable tool board with 15 tool pockets on the base side and six tool pockets as well as a clamp compartment (400 mm wide) on the cover side, held by a push button
      Two lockable steel flip locks protect the case contents from theft
      With circumferential double aluminium frame
      Heavy duty ABS material, black
      Cover and tool boards made from dirt-repellent PP twin-wall sheets
      External dimensions (W x H x D): 480 x 380 x 180 mm; internal dimensions (W x H x D): 460 x 310 x 170 mm"
Tool Kits,Set of Pliers Wrenches,https://www.knipex.com/products/tool-kits/set-of-pliers-wrenches/set-pliers-wrenches/001955S4,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022963.jpg?itok=H0Teauf8,"Pliers wrenches from KNIPEX are ideally suited for the gentle gripping, holding, pressing and bending of workpieces, each one replacing an entire set of wrenches
      The practical, hard-wearing polyester fabric tool roll protects your tools and the hook-and-loop fastener keeps them within easy reach!
  

                

      Tool roll made of hard-wearing polyester fabric
      With hook-and-loop fastener
      Equipped with pliers wrenches in five different length from 125 to 300 mm
      Dimensions, open (L x H): 430 x 325 mm"
Tool Kits,Mini pliers set,https://www.knipex.com/products/tool-kits/mini-pliers-sets-in-belt-tool-pouch-/mini-pliers-setsin-belt-tool-pouch/002072V01,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0013635.jpg?itok=clWYBsDB,"Tool bag made from durable polyester fabric, with hook-and-loop fastener and belt clip
      Dimensions (W x H x D): 75 x 180 x 55 mm"
Combination and multifunctional pliers,Lineman's Pliers,https://www.knipex.com/products/combination-and-multifunctional-pliers/lineman%27s-pliers-american-style/linemans-pliersamerican-style/0902240,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0007874.jpg?itok=09ip1Q8a,"High transmission ratio for easy cutting
      Requires 50 % less effort compared with conventional combination pliers thanks to optimised transmission ratio
  

                

      Solid construction for heaviest strain; universally applicable
      Ergonomically optimised handle shape for firm contact to the hand and fatigue reducing operation
      Particularly effective cross-hatched knurled gripping zone in the jaws - for strong gripping and pulling
      Additional gripping zone below the joint for powerful leverage and pressing performance
      With cutting edges for soft and hard wire
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 64 HRC
      Vanadium electric steel, forged, multi stage oil-hardened"
Combination and multifunctional pliers,Lineman's Pliers,https://www.knipex.com/products/combination-and-multifunctional-pliers/lineman%27s-pliers-american-style/linemans-pliersamerican-style/0912240,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0007860.jpg?itok=IuwgmR-G,"High transmission ratio for easy cutting
      Requires 50 % less effort compared with conventional combination pliers thanks to optimised transmission ratio
  

                

      With fish tape puller in the joint gap
      With universal mandrel crimping point below the joint
      Solid construction for heaviest strain; universally applicable
      Ergonomically optimised handle shape for firm contact to the hand and fatigue reducing operation
      Particularly effective cross-hatched knurled gripping zone in the jaws - for strong gripping and pulling
      Additional gripping zone below the joint for powerful leverage and pressing performance
      With cutting edges for soft and hard wire
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 64 HRC
      Vanadium electric steel, forged, multi stage oil-hardened"
